No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
16219;Bawang Merah;07/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
16220;Bawang Merah;07/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16237;Bawang Merah;08/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16238;Bawang Merah;08/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16255;Bawang Merah;09/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16256;Bawang Merah;09/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16273;Bawang Merah;12/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16274;Bawang Merah;12/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16291;Bawang Merah;13/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16292;Bawang Merah;13/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16309;Bawang Merah;14/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16310;Bawang Merah;14/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16327;Bawang Merah;15/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16328;Bawang Merah;15/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16345;Bawang Merah;16/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16346;Bawang Merah;16/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16363;Bawang Merah;19/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16364;Bawang Merah;19/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16381;Bawang Merah;20/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16382;Bawang Merah;20/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16399;Bawang Merah;21/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16400;Bawang Merah;21/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16417;Bawang Merah;22/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16418;Bawang Merah;22/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16435;Bawang Merah;23/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16436;Bawang Merah;23/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16453;Bawang Merah;26/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16454;Bawang Merah;26/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16471;Bawang Merah;27/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16472;Bawang Merah;27/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16489;Bawang Merah;28/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16490;Bawang Merah;28/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16507;Bawang Merah;29/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16508;Bawang Merah;29/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16525;Bawang Merah;30/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16526;Bawang Merah;30/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16543;Bawang Merah;03/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
16544;Bawang Merah;03/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16561;Bawang Merah;04/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
16562;Bawang Merah;04/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16579;Bawang Merah;05/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
16580;Bawang Merah;05/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16597;Bawang Merah;06/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
16598;Bawang Merah;06/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
16615;Bawang Merah;07/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
16616;Bawang Merah;07/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16633;Bawang Merah;10/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
16634;Bawang Merah;10/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16651;Bawang Merah;11/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
16652;Bawang Merah;11/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16669;Bawang Merah;12/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
16670;Bawang Merah;12/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16687;Bawang Merah;13/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16688;Bawang Merah;13/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16705;Bawang Merah;14/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16706;Bawang Merah;14/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16723;Bawang Merah;17/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16724;Bawang Merah;17/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16741;Bawang Merah;18/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16742;Bawang Merah;18/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16759;Bawang Merah;19/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16760;Bawang Merah;19/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16777;Bawang Merah;20/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16778;Bawang Merah;20/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16795;Bawang Merah;21/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16796;Bawang Merah;21/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16813;Bawang Merah;24/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16814;Bawang Merah;24/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16831;Bawang Merah;25/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16832;Bawang Merah;25/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16849;Bawang Merah;26/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16850;Bawang Merah;26/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16867;Bawang Merah;27/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
16868;Bawang Merah;27/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16885;Bawang Merah;28/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
16886;Bawang Merah;28/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16903;Bawang Merah;31/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16904;Bawang Merah;31/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16921;Bawang Merah;01/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16922;Bawang Merah;01/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16939;Bawang Merah;02/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16940;Bawang Merah;02/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16957;Bawang Merah;03/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16958;Bawang Merah;03/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16975;Bawang Merah;04/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16976;Bawang Merah;04/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
16993;Bawang Merah;07/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
16994;Bawang Merah;07/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
17011;Bawang Merah;08/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17012;Bawang Merah;08/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
17029;Bawang Merah;09/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17030;Bawang Merah;09/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
17047;Bawang Merah;10/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17048;Bawang Merah;10/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
17065;Bawang Merah;11/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17066;Bawang Merah;11/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
17083;Bawang Merah;14/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17084;Bawang Merah;14/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17101;Bawang Merah;15/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17102;Bawang Merah;15/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17119;Bawang Merah;16/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17120;Bawang Merah;16/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17137;Bawang Merah;17/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17138;Bawang Merah;17/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17155;Bawang Merah;18/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17156;Bawang Merah;18/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17173;Bawang Merah;21/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17174;Bawang Merah;21/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17191;Bawang Merah;22/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17192;Bawang Merah;22/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17209;Bawang Merah;23/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17210;Bawang Merah;23/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17227;Bawang Merah;24/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17228;Bawang Merah;24/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17245;Bawang Merah;25/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17246;Bawang Merah;25/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17263;Bawang Merah;28/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17264;Bawang Merah;28/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17281;Bawang Merah;29/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17282;Bawang Merah;29/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17299;Bawang Merah;30/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
17300;Bawang Merah;30/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17317;Bawang Merah;01/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
17318;Bawang Merah;01/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17335;Bawang Merah;02/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
17336;Bawang Merah;02/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17353;Bawang Merah;05/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
17354;Bawang Merah;05/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17371;Bawang Merah;06/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
17372;Bawang Merah;06/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17389;Bawang Merah;07/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
17390;Bawang Merah;07/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17407;Bawang Merah;08/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17408;Bawang Merah;08/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17425;Bawang Merah;09/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17426;Bawang Merah;09/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17443;Bawang Merah;12/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17444;Bawang Merah;12/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17461;Bawang Merah;13/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17462;Bawang Merah;13/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17479;Bawang Merah;14/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17480;Bawang Merah;14/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17497;Bawang Merah;15/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17498;Bawang Merah;15/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17515;Bawang Merah;16/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17516;Bawang Merah;16/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17533;Bawang Merah;19/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17534;Bawang Merah;19/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17551;Bawang Merah;20/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17552;Bawang Merah;20/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17569;Bawang Merah;21/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17570;Bawang Merah;21/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17587;Bawang Merah;22/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17588;Bawang Merah;22/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17605;Bawang Merah;23/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17606;Bawang Merah;23/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17623;Bawang Merah;26/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17624;Bawang Merah;26/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17641;Bawang Merah;27/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17642;Bawang Merah;27/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17659;Bawang Merah;28/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17660;Bawang Merah;28/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17677;Bawang Merah;29/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17678;Bawang Merah;29/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17695;Bawang Merah;30/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
17696;Bawang Merah;30/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17713;Bawang Merah;02/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
17714;Bawang Merah;02/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17731;Bawang Merah;03/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
17732;Bawang Merah;03/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17749;Bawang Merah;04/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
17750;Bawang Merah;04/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17767;Bawang Merah;05/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17768;Bawang Merah;05/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17785;Bawang Merah;06/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17786;Bawang Merah;06/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17803;Bawang Merah;09/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17804;Bawang Merah;09/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17821;Bawang Merah;10/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17822;Bawang Merah;10/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17839;Bawang Merah;11/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17840;Bawang Merah;11/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17857;Bawang Merah;12/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17858;Bawang Merah;12/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17875;Bawang Merah;13/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
17876;Bawang Merah;13/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
17893;Bawang Merah;16/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;41000
17894;Bawang Merah;16/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17911;Bawang Merah;17/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;41000
17912;Bawang Merah;17/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17929;Bawang Merah;18/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;43000
17930;Bawang Merah;18/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
17947;Bawang Merah;19/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
17948;Bawang Merah;19/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
17965;Bawang Merah;20/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
17966;Bawang Merah;20/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
17983;Bawang Merah;23/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
17984;Bawang Merah;23/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
18001;Bawang Merah;24/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
18002;Bawang Merah;24/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
18019;Bawang Merah;25/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
18020;Bawang Merah;25/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
18037;Bawang Merah;26/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
18038;Bawang Merah;26/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
18055;Bawang Merah;27/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
18056;Bawang Merah;27/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
18073;Bawang Merah;30/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;48000
18074;Bawang Merah;30/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
18091;Bawang Merah;31/01/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18092;Bawang Merah;31/01/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18109;Bawang Merah;01/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18110;Bawang Merah;01/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18127;Bawang Merah;02/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18128;Bawang Merah;02/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18145;Bawang Merah;03/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18146;Bawang Merah;03/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18163;Bawang Merah;06/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18164;Bawang Merah;06/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18181;Bawang Merah;07/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18182;Bawang Merah;07/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18199;Bawang Merah;08/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18200;Bawang Merah;08/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18217;Bawang Merah;09/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
18218;Bawang Merah;09/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18235;Bawang Merah;10/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
18236;Bawang Merah;10/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
18253;Bawang Merah;13/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18254;Bawang Merah;13/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18271;Bawang Merah;14/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18272;Bawang Merah;14/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18289;Bawang Merah;15/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18290;Bawang Merah;15/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18307;Bawang Merah;16/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;49000
18308;Bawang Merah;16/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18325;Bawang Merah;17/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;46500
18326;Bawang Merah;17/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18343;Bawang Merah;20/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;43500
18344;Bawang Merah;20/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18361;Bawang Merah;21/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;43500
18362;Bawang Merah;21/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18379;Bawang Merah;22/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;43500
18380;Bawang Merah;22/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18397;Bawang Merah;23/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;41000
18398;Bawang Merah;23/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18415;Bawang Merah;24/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18416;Bawang Merah;24/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18433;Bawang Merah;27/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18434;Bawang Merah;27/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18451;Bawang Merah;28/02/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18452;Bawang Merah;28/02/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18469;Bawang Merah;01/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18470;Bawang Merah;01/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18487;Bawang Merah;02/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18488;Bawang Merah;02/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18505;Bawang Merah;03/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18506;Bawang Merah;03/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18523;Bawang Merah;06/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18524;Bawang Merah;06/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18541;Bawang Merah;07/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18542;Bawang Merah;07/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18559;Bawang Merah;08/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18560;Bawang Merah;08/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18577;Bawang Merah;09/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18578;Bawang Merah;09/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18595;Bawang Merah;10/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18596;Bawang Merah;10/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18613;Bawang Merah;13/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18614;Bawang Merah;13/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18631;Bawang Merah;14/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18632;Bawang Merah;14/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18649;Bawang Merah;15/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18650;Bawang Merah;15/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18667;Bawang Merah;16/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18668;Bawang Merah;16/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18685;Bawang Merah;17/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18686;Bawang Merah;17/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18703;Bawang Merah;20/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18704;Bawang Merah;20/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18721;Bawang Merah;21/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18722;Bawang Merah;21/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18739;Bawang Merah;22/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18740;Bawang Merah;22/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18752;Bawang Merah;23/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18753;Bawang Merah;23/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18766;Bawang Merah;24/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18767;Bawang Merah;24/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18784;Bawang Merah;27/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18785;Bawang Merah;27/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
18802;Bawang Merah;28/03/2023;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
18803;Bawang Merah;28/03/2023;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
